,tweet_id,created_at,user_id,retweeted_status_id,retweeted_user_id,credibility_score
657,1340693068027183106,2020-12-20 16:18:30+00:00,1004030031457333253,1340690003018588161,1292859248955854848,64.5
663,1340694707916201987,2020-12-20 16:25:01+00:00,1288901307093450752,1340670077927116800,1032615842,20.0
664,1340694752413552641,2020-12-20 16:25:12+00:00,3432995584,1340648596262281217,776465110856589312,95.0
666,1340694940628754433,2020-12-20 16:25:57+00:00,1476948512,1340672599429410816,1050141832758341632,25.0
671,1340696044712148994,2020-12-20 16:30:20+00:00,66987337,1340680552840646663,405066123,95.0
675,1340697033712275459,2020-12-20 16:34:16+00:00,2636203308,1340593989301493768,2182945495,64.5
678,1340697601386135557,2020-12-20 16:36:31+00:00,1248521058778583041,1340670077927116800,1032615842,20.0
680,1340697761503731719,2020-12-20 16:37:09+00:00,454985241,1340680552840646663,405066123,95.0
682,1340697868856942593,2020-12-20 16:37:35+00:00,134923768,1340677585316012032,57358236,95.0
686,1340698124076142594,2020-12-20 16:38:36+00:00,2236516034,1340648596262281217,776465110856589312,95.0
687,1340698262240686084,2020-12-20 16:39:09+00:00,134923768,1340672599429410816,1050141832758341632,25.0
688,1340698488716357634,2020-12-20 16:40:03+00:00,1217682216567873536,1340670077927116800,1032615842,20.0
690,1340698731545542657,2020-12-20 16:41:01+00:00,1446702582,1340680552840646663,405066123,95.0
691,1340698917739114498,2020-12-20 16:41:45+00:00,726721856749842436,1340600922553106432,1322629376421355521,5.0
692,1340699028393226240,2020-12-20 16:42:12+00:00,3432995584,1340600922553106432,1322629376421355521,5.0
696,1340699676325142528,2020-12-20 16:44:46+00:00,4172273681,1340600922553106432,1322629376421355521,5.0
699,1340700002717487111,2020-12-20 16:46:04+00:00,2288557992,1340672599429410816,1050141832758341632,25.0
700,1340700069167808513,2020-12-20 16:46:20+00:00,2174507470,1340699549480996864,2772829228,82.5
701,1340700207705677834,2020-12-20 16:46:53+00:00,1360301546,1340427316573462530,1063806444380798976,95.0
702,1340700216765407234,2020-12-20 16:46:55+00:00,927122457894453248,1340677585316012032,57358236,95.0
707,1340700774440034304,2020-12-20 16:49:08+00:00,1130420497,1340699549480996864,2772829228,82.5
710,1340701734176514061,2020-12-20 16:52:57+00:00,1295250804375519233,1340694431595376640,1202683777530634240,100.0
711,1340701906700808196,2020-12-20 16:53:38+00:00,1237071348662448129,1340600922553106432,1322629376421355521,5.0
712,1340702091430510593,2020-12-20 16:54:22+00:00,1320296479437836288,1340677585316012032,57358236,95.0
725,1340704274666418177,2020-12-20 17:03:02+00:00,141529750,1340593928295297025,1015149367,82.5
727,1340704412612898816,2020-12-20 17:03:35+00:00,797374091959406592,1340606630145253376,1683455144,5.0
728,1340704543751880705,2020-12-20 17:04:06+00:00,1222227577,1340704053236523025,2884530100,52.0
731,1340705078097932290,2020-12-20 17:06:14+00:00,1234744238228803585,1340426688941993990,331617619,82.5
734,1340705920490336256,2020-12-20 17:09:35+00:00,1132872455230500864,1340690003018588161,1292859248955854848,64.5
737,1340706417758642179,2020-12-20 17:11:33+00:00,3426504598,1340606630145253376,1683455144,5.0
743,1340707192111063042,2020-12-20 17:14:38+00:00,714619303,1340680552840646663,405066123,95.0
751,1340708017696878593,2020-12-20 17:17:55+00:00,2336431904,1340672599429410816,1050141832758341632,25.0
753,1340708236027113476,2020-12-20 17:18:47+00:00,4759144253,1340707677463306241,14060262,95.0
754,1340708347641737219,2020-12-20 17:19:13+00:00,10282412,1340707677463306241,14060262,95.0
756,1340708470425829378,2020-12-20 17:19:43+00:00,260288145,1340707677463306241,14060262,95.0
760,1340709003542851584,2020-12-20 17:21:50+00:00,222628269,1340680552840646663,405066123,95.0
761,1340709046219927554,2020-12-20 17:22:00+00:00,1560154380,1340648596262281217,776465110856589312,95.0
762,1340709078738350083,2020-12-20 17:22:08+00:00,704779333307650048,1340427316573462530,1063806444380798976,95.0
767,1340709692981522432,2020-12-20 17:24:34+00:00,1150467950723444736,1340680552840646663,405066123,95.0
769,1340710428591185921,2020-12-20 17:27:30+00:00,1060747297582211072,1340680552840646663,405066123,95.0
771,1340710775141363716,2020-12-20 17:28:52+00:00,2828396831,1340648596262281217,776465110856589312,95.0
772,1340711054381355010,2020-12-20 17:29:59+00:00,828660508735717376,1340709108526231554,1169381299,80.0
774,1340712040546119682,2020-12-20 17:33:54+00:00,432637066,1340606630145253376,1683455144,5.0
775,1340712435150405633,2020-12-20 17:35:28+00:00,718807833463123969,1340687661514641408,83186144,80.0
779,1340713176833388547,2020-12-20 17:38:25+00:00,4172273681,1340707677463306241,14060262,95.0
785,1340714878567411717,2020-12-20 17:45:10+00:00,355545085,1340600922553106432,1322629376421355521,5.0
790,1340716286171623430,2020-12-20 17:50:46+00:00,107810622,1340712986709733377,108966770,87.5
793,1340716670697021447,2020-12-20 17:52:18+00:00,419951447,1340703146692251657,1490509230,95.0
794,1340717043398692865,2020-12-20 17:53:47+00:00,3302109496,1340648596262281217,776465110856589312,95.0
795,1340717120024432642,2020-12-20 17:54:05+00:00,1122984812,1340703146692251657,1490509230,95.0
797,1340717375868514308,2020-12-20 17:55:06+00:00,884023737745645572,1340391383576801286,472966889,82.5
799,1340717504281399297,2020-12-20 17:55:37+00:00,406981868,1340648596262281217,776465110856589312,95.0
805,1340718779530096643,2020-12-20 18:00:41+00:00,3288794249,1340648596262281217,776465110856589312,95.0
807,1340718927500947456,2020-12-20 18:01:16+00:00,1202438431328092160,1340427316573462530,1063806444380798976,95.0
813,1340720717025964033,2020-12-20 18:08:22+00:00,1316630180,1340702532952317952,605614784,80.0
814,1340721071964774404,2020-12-20 18:09:47+00:00,1113538197793980419,1340720916653879297,778753237721706496,75.0
815,1340721568498987013,2020-12-20 18:11:45+00:00,1003898407365300225,1340609256333127682,52424550,82.5
816,1340721672878510085,2020-12-20 18:12:10+00:00,3380252541,1340648596262281217,776465110856589312,95.0
818,1340723035507191808,2020-12-20 18:17:35+00:00,1260518365,1340690003018588161,1292859248955854848,64.5
819,1340723080122015745,2020-12-20 18:17:46+00:00,1185037188855148545,1340715465434427395,778753237721706496,80.0
825,1340725280999157762,2020-12-20 18:26:31+00:00,174643719,1340648596262281217,776465110856589312,95.0
829,1340726210268180482,2020-12-20 18:30:12+00:00,1052861531736674304,1340670077927116800,1032615842,20.0
830,1340726613370167307,2020-12-20 18:31:48+00:00,1010876463187398657,1340675164653166596,771779280,64.5
831,1340726637344780295,2020-12-20 18:31:54+00:00,2832335447,1340699549480996864,2772829228,82.5
834,1340727053583302663,2020-12-20 18:33:33+00:00,1169506849,1340648596262281217,776465110856589312,95.0
837,1340727412498296833,2020-12-20 18:34:59+00:00,1111179646538842112,1340606630145253376,1683455144,5.0
840,1340727810965594116,2020-12-20 18:36:34+00:00,1085979823,1340648596262281217,776465110856589312,95.0
841,1340727842850615296,2020-12-20 18:36:41+00:00,1265984786889355265,1340699739336175618,845257288143290368,5.0
842,1340727864447168518,2020-12-20 18:36:47+00:00,1158758131448590336,1340675164653166596,771779280,64.5
844,1340728381558697987,2020-12-20 18:38:50+00:00,742397759991480320,1340675164653166596,771779280,64.5
845,1340728555278352384,2020-12-20 18:39:31+00:00,1392080886,1340720622029172738,534489041,39.5
846,1340728560953266181,2020-12-20 18:39:33+00:00,486913743,1340600922553106432,1322629376421355521,5.0
849,1340729444319846402,2020-12-20 18:43:03+00:00,3052641775,1340699549480996864,2772829228,82.5
850,1340729448082132992,2020-12-20 18:43:04+00:00,1185037188855148545,1340677585316012032,57358236,95.0
851,1340729462829309956,2020-12-20 18:43:08+00:00,2725216048,1340648596262281217,776465110856589312,95.0
854,1340730303514603527,2020-12-20 18:46:28+00:00,366660837,1340648596262281217,776465110856589312,95.0
855,1340730366395625474,2020-12-20 18:46:43+00:00,3426504598,1340648596262281217,776465110856589312,95.0
856,1340730561829232643,2020-12-20 18:47:30+00:00,877630253748948992,1340722595126276096,129615849,82.5
864,1340731998839709698,2020-12-20 18:53:12+00:00,1251822820633595904,1340648596262281217,776465110856589312,95.0
865,1340732006150369281,2020-12-20 18:53:14+00:00,623687670,1340727293149388805,1065170347232845826,20.0
866,1340732183191965696,2020-12-20 18:53:56+00:00,510786998,1340707677463306241,14060262,95.0
869,1340732631915311110,2020-12-20 18:55:43+00:00,1237938136958844929,1340670077927116800,1032615842,20.0
876,1340734040438153218,2020-12-20 19:01:19+00:00,1200387273453457408,1340732570506588162,245969509,82.5
877,1340734049862758400,2020-12-20 19:01:21+00:00,351555225,1340733827979890689,710520401735057409,95.0
878,1340734112638906370,2020-12-20 19:01:36+00:00,600444803,1340670077927116800,1032615842,20.0
879,1340734138228346880,2020-12-20 19:01:42+00:00,1315234951927869441,1340648596262281217,776465110856589312,95.0
882,1340734593310334978,2020-12-20 19:03:31+00:00,3290570284,1340648596262281217,776465110856589312,95.0
883,1340734630345977862,2020-12-20 19:03:40+00:00,1236379816431169537,1340648596262281217,776465110856589312,95.0
886,1340735450273751042,2020-12-20 19:06:55+00:00,1194028526753734656,1340474125656190978,1022891525242593280,5.0
893,1340736419543846912,2020-12-20 19:10:46+00:00,1054440368840892417,1340680552840646663,405066123,95.0
894,1340736540398526465,2020-12-20 19:11:15+00:00,907668247234965511,1340427316573462530,1063806444380798976,95.0
895,1340736587064365059,2020-12-20 19:11:26+00:00,307278565,1340601550901800960,102107370,75.0
896,1340737403594665984,2020-12-20 19:14:41+00:00,2535751839,1340733827979890689,710520401735057409,95.0
903,1340738761638985734,2020-12-20 19:20:05+00:00,363158162,1340427316573462530,1063806444380798976,95.0
904,1340738914810802178,2020-12-20 19:20:41+00:00,927122457894453248,1340606630145253376,1683455144,5.0
909,1340739721404805120,2020-12-20 19:23:53+00:00,1385397686,1340648596262281217,776465110856589312,95.0
911,1340739836043530242,2020-12-20 19:24:21+00:00,2251943851,1340738757406953473,1193645670231629824,80.0
912,1340739924040052736,2020-12-20 19:24:42+00:00,47710288,1340658119551139843,1095693509179424769,80.0
913,1340740194287427589,2020-12-20 19:25:46+00:00,1257520999,1340739743890493440,391485689,100.0
920,1340741656509820929,2020-12-20 19:31:35+00:00,260376774,1340732570506588162,245969509,82.5
925,1340742089173327873,2020-12-20 19:33:18+00:00,1101021343,1340648596262281217,776465110856589312,95.0
928,1340742567256854529,2020-12-20 19:35:12+00:00,1262043650726465539,1340739743890493440,391485689,100.0
930,1340743020006797313,2020-12-20 19:37:00+00:00,1223662912713232384,1340401356205645824,764345623,90.0
932,1340743484265951239,2020-12-20 19:38:51+00:00,1338614814,1340648596262281217,776465110856589312,95.0
936,1340744083124461568,2020-12-20 19:41:13+00:00,273897097,1340606307125121024,78567974,82.5
938,1340744134072672256,2020-12-20 19:41:26+00:00,401507232,1340648596262281217,776465110856589312,95.0
939,1340744144499699712,2020-12-20 19:41:28+00:00,1041576372743925760,1340648596262281217,776465110856589312,95.0
940,1340744318303277058,2020-12-20 19:42:09+00:00,1131326608541933569,1340680552840646663,405066123,95.0
942,1340744594414309376,2020-12-20 19:43:15+00:00,1094367407878098944,1340674998609063937,2992410435,5.0
944,1340744771007098882,2020-12-20 19:43:57+00:00,1032615842,1340670077927116800,1032615842,20.0
946,1340745022476603392,2020-12-20 19:44:57+00:00,195063290,1340670077927116800,1032615842,20.0
947,1340745132564484096,2020-12-20 19:45:24+00:00,1010876463187398657,1340670077927116800,1032615842,20.0
949,1340746058985517056,2020-12-20 19:49:04+00:00,1149795425769197569,1340670077927116800,1032615842,20.0
950,1340746123783397378,2020-12-20 19:49:20+00:00,393315188,1340680552840646663,405066123,95.0
951,1340746334853361664,2020-12-20 19:50:10+00:00,1325530241582960651,1340670077927116800,1032615842,20.0
953,1340746518454820864,2020-12-20 19:50:54+00:00,401507232,1340670077927116800,1032615842,20.0
955,1340746827562422272,2020-12-20 19:52:08+00:00,958958707840311303,1340746484208250881,131486969,80.0
956,1340747190063558670,2020-12-20 19:53:34+00:00,1033047670938587137,1340428826694852609,372937945,5.0
958,1340747711780442119,2020-12-20 19:55:39+00:00,580096126,1340670077927116800,1032615842,20.0
959,1340747890944339969,2020-12-20 19:56:21+00:00,1268998861101596680,1340670077927116800,1032615842,20.0
963,1340748596099117066,2020-12-20 19:59:09+00:00,2512399892,1340670077927116800,1032615842,20.0
967,1340748904716001282,2020-12-20 20:00:23+00:00,883038548655579136,1340748057776893953,1032081918,95.0
968,1340748962886725632,2020-12-20 20:00:37+00:00,1333050292389244930,1340748811476611074,331617619,82.5
969,1340748998949412866,2020-12-20 20:00:45+00:00,1025345033384411137,1340648596262281217,776465110856589312,95.0
970,1340749012266266640,2020-12-20 20:00:49+00:00,1635753799,1340648596262281217,776465110856589312,95.0
972,1340749039957143556,2020-12-20 20:00:55+00:00,1309130697966325760,1340748811476611074,331617619,82.5
973,1340749065269751808,2020-12-20 20:01:01+00:00,2166276423,1340748811476611074,331617619,82.5
974,1340749112191422466,2020-12-20 20:01:12+00:00,3133987064,1340748811476611074,331617619,82.5
975,1340749193799864320,2020-12-20 20:01:32+00:00,499004219,1340748811476611074,331617619,82.5
976,1340749303170666501,2020-12-20 20:01:58+00:00,269376864,1340748811476611074,331617619,82.5
977,1340749368786374662,2020-12-20 20:02:14+00:00,1611273613,1340748811476611074,331617619,82.5
978,1340749383961341958,2020-12-20 20:02:17+00:00,849349991219040256,1340606630145253376,1683455144,5.0
980,1340749541377781767,2020-12-20 20:02:55+00:00,3024781929,1340648596262281217,776465110856589312,95.0
981,1340749609484898306,2020-12-20 20:03:11+00:00,363040215,1340748811476611074,331617619,82.5
982,1340749694482395138,2020-12-20 20:03:31+00:00,1905031909,1340748057776893953,1032081918,95.0
983,1340749699284934663,2020-12-20 20:03:32+00:00,754403068725301249,1340748811476611074,331617619,82.5
986,1340750266086387713,2020-12-20 20:05:48+00:00,1329544378243747840,1340648596262281217,776465110856589312,95.0
988,1340750503437864961,2020-12-20 20:06:44+00:00,1084450777748459520,1340748811476611074,331617619,82.5
991,1340750883693408256,2020-12-20 20:08:15+00:00,126947842,1340748811476611074,331617619,82.5
992,1340751209880313861,2020-12-20 20:09:33+00:00,708318936513777664,1340672599429410816,1050141832758341632,25.0
993,1340751258387406850,2020-12-20 20:09:44+00:00,4208790952,1340670077927116800,1032615842,20.0
996,1340751619491848195,2020-12-20 20:11:10+00:00,1292859248955854848,1340648596262281217,776465110856589312,95.0
997,1340751683408842752,2020-12-20 20:11:25+00:00,980785667914584064,1340748811476611074,331617619,82.5
998,1340752078738759683,2020-12-20 20:13:00+00:00,864323299,1340711573237731330,390266324,100.0
1000,1340752626133184513,2020-12-20 20:15:10+00:00,1882975495,1340648596262281217,776465110856589312,95.0
1001,1340752663894487043,2020-12-20 20:15:19+00:00,714981073,1340748811476611074,331617619,82.5
1004,1340753366478155781,2020-12-20 20:18:07+00:00,507118418,1340606630145253376,1683455144,5.0
1006,1340753584821039110,2020-12-20 20:18:59+00:00,720132395068952576,1340748811476611074,331617619,82.5
1007,1340753802065047560,2020-12-20 20:19:51+00:00,3118175181,1340748811476611074,331617619,82.5
1008,1340753841378226176,2020-12-20 20:20:00+00:00,66424703,1340748811476611074,331617619,82.5
1009,1340753850894934016,2020-12-20 20:20:02+00:00,1249068072360697862,1340750587244253189,317742806,70.0
1010,1340754097977389057,2020-12-20 20:21:01+00:00,38056097,1340648596262281217,776465110856589312,95.0
1011,1340754498420092928,2020-12-20 20:22:37+00:00,761634173782294530,1340648596262281217,776465110856589312,95.0
1012,1340754556683218944,2020-12-20 20:22:50+00:00,1245255317333647361,1340754482930593793,1245255317333647361,75.0
1013,1340754580892766210,2020-12-20 20:22:56+00:00,444837039,1340648596262281217,776465110856589312,95.0
1014,1340754605676900352,2020-12-20 20:23:02+00:00,2942625706,1340748811476611074,331617619,82.5
1015,1340754673339346945,2020-12-20 20:23:18+00:00,118978778,1340711573237731330,390266324,100.0
1016,1340754700002586631,2020-12-20 20:23:25+00:00,962692920171270144,1340748811476611074,331617619,82.5
1017,1340754754067173384,2020-12-20 20:23:38+00:00,1122344736,1340648596262281217,776465110856589312,95.0
1018,1340754853627346944,2020-12-20 20:24:01+00:00,2921926563,1340748811476611074,331617619,82.5
1019,1340754886959509507,2020-12-20 20:24:09+00:00,2789672397,1340670077927116800,1032615842,20.0
1020,1340755225846697986,2020-12-20 20:25:30+00:00,384340494,1340748811476611074,331617619,82.5
1021,1340755292439638016,2020-12-20 20:25:46+00:00,1453522026,1340748811476611074,331617619,82.5
1023,1340755537890340865,2020-12-20 20:26:44+00:00,419778202,1340648596262281217,776465110856589312,95.0
1025,1340755827368583169,2020-12-20 20:27:53+00:00,2574033231,1340748811476611074,331617619,82.5
